Admitted,Place,Case_Year,Admitted,Found_on,Brought_in_after,City,County,Reason,Reason_edited,Reason_e,First_aid,Species,Species_e,Sex,Sex_e,Age,Age_e,G_O,Disposition,DDate,weight,BCS,attitude,dehydration,head,CNS,cardiopulmonary,GI,musculoskeletal,integument,body,forelimb,forelimb_e,hindlimb,hindlimb_e,treatment,Heat,Fluids,NSAID,Antibiotic,Steroid,treatment_e,admit_date,found_date,ID,r,Disposition_binary,F_Aid,month,season
2015-01-31,Lindsey,2015,2015-01-31,2015-01-28,3,Antioch,Contra Costa County,"might have hit window, laying on ground",window hit,window hit,sugar water,ANHU,ANHU,Female,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2015-02-01 00:00:00,4.60,Plump,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, nektar+",1.0,1.0,0.0,0.0,0.0,yes,2015-01-31,2015-01-28,5161_ANHU,window hit,Died,Yes,1,Winter
2015-01-31,Lindsey,2015,2015-01-31,2015-01-31,0,Pacheco,Contra Costa County,Window strike,window hit,window hit,unknown,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-01 00:00:00,4.40,Good,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2015-01-31,2015-01-31,5162_ANHU,window hit,Died,No,1,Winter
2015-02-02,Lindsey,2015,2015-02-02,2015-02-02,0,Concord,Contra Costa County,laying on its back in the drive way,found on the ground,found on the ground,unknown,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-03 00:00:00,4.60,Reasonable,Alert,unknown,,,,,,,,,unknown,,unknown,"Dilute meloxicam, Nektar +",0.0,1.0,1.0,0.0,0.0,yes,2015-02-02,2015-02-02,5163_ANHU,found on the ground,Died,No,2,Winter
2015-02-03,Lindsey,2015,2015-02-03,2015-02-03,0,Pleasant Hill,Contra Costa County,Two hit the window 15 minutes ago. The window is about three feet from the ground. One died on inpact. Bird then hit the ground.,window hit,window hit,unknown,ANHU,ANHU,Female,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-04 00:00:00,4.50,Good,Alert,unknown,,,,,,,,,unknown,,unknown, Skin-glued skin flap back onto mandible. Admin dilute meloxicam. ,0.0,0.0,1.0,0.0,0.0,yes,2015-02-03,2015-02-03,5165_ANHU,window hit,Died,No,2,Winter
2015-02-05,Lindsey,2015,2015-02-05,2015-02-05,0,Walnut Creek,Contra Costa County,Lying on sidewalk,found on the ground,found on the ground,unknown,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-05 00:00:00,4.50,Reasonable,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus",1.0,0.0,0.0,0.0,0.0,yes,2015-02-05,2015-02-05,5166_ANHU,found on the ground,Died,No,2,Winter
2015-02-06,Lindsey,2015,2015-02-06,2015-02-06,0,concord,Contra Costa County,Looked like a leaf getting blown around and tumbled onto a parked car. then it fell to the ground,found on the ground,found on the ground,unknown,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-06 00:00:00,3.90,Reasonable,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, Nektar+",1.0,1.0,0.0,0.0,0.0,yes,2015-02-06,2015-02-06,5167_ANHU,found on the ground,Died,No,2,Winter
2015-02-11,Lindsey,2015,2015-02-11,2015-02-11,0,Oakland,Alameda County,"Possible window bird.  Found on doorstep.  Fluffed, dazed.",window hit,window hit,unknown,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Released,2015-02-16 00:00:00,4.40,Good,Quiet,unknown,,,,,,,,,unknown,,unknown,"heat; Nektar+: drank readily & ""flying"" in box & then pb",1.0,1.0,0.0,0.0,0.0,yes,2015-02-11,2015-02-11,5172_ANHU,window hit,Released,No,2,Winter
2015-02-11,Lindsey,2015,2015-02-11,2015-02-11,0,Martinez,Contra Costa County,On the ground not moving,found on the ground,found on the ground,sugar water,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-11 00:00:00,,unknown,unknown,unknown,,,,,,,,,unknown,,unknown,heat; attempted Nektar+; died shortly after intake,1.0,1.0,0.0,0.0,0.0,yes,2015-02-11,2015-02-11,5173_ANHU,found on the ground,Died,Yes,2,Winter
2015-02-13,Lindsey,2015,2015-02-13,2015-02-13,0,Walnut Creek,Contra Costa County,"Bird was found on the ground. When rescuer picked it up, bird perched on her finger but left a few feathers on her hand.",found on the ground,found on the ground,unknown,ANHU,ANHU,Female,Female-like ,Adult,adult-like,Non-selasphorus spp.,Released,2015-11-08 00:00:00,4.20,Good,Alert,Not,,,,,,,,,unknown,,unknown,Nektar + ,0.0,1.0,0.0,0.0,0.0,yes,2015-02-13,2015-02-13,5175_ANHU,found on the ground,Released,No,2,Winter
2015-02-15,Lindsey,2015,2015-02-15,2015-02-15,0,Martinez,Contra Costa County,Hit window,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died +24hr,2015-02-22 00:00:00,4.30,Good,unknown,unknown,,none seen on intake,,,,"feathers in good condition.  Larger gorget than normal for a female but no iridescent feathers on head and tail feathers have white ""diamond"" tips",,,unknown,,unknown,"heat, NecktarPlus, dilute meloxicam",1.0,0.0,1.0,0.0,0.0,yes,2015-02-15,2015-02-15,5179_ANHU,window hit,Died,No,2,Winter
2015-02-16,Lindsey,2015,2015-02-16,2015-02-15,1,Orinda,Contra Costa County,"In house overnight, flew all around, collapsed this morning",flew into the house,found inside,unknown,ANHU,ANHU,Female,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-16 00:00:00,3.80,Reasonable,Obtunded,unknown,,,,,,,,,unknown,,unknown,heat,1.0,0.0,0.0,0.0,0.0,yes,2015-02-16,2015-02-15,5180_ANHU,found inside,Died,No,2,Winter
2015-02-17,Lindsey,2015,2015-02-17,2015-02-16,1,San Ramon,Contra Costa County,Sitting on brick walkway. Unable to fly.,found on the ground,found on the ground,sugar water,ANHU,ANHU,Female,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died +24hr,2015-02-23 00:00:00,4.50,Good,Alert,Not,,,,,,,,,unknown,,unknown,Nektar + ,0.0,1.0,0.0,0.0,0.0,yes,2015-02-17,2015-02-16,5181_ANHU,found on the ground,Died,Yes,2,Winter
2015-02-17,Lindsey,2015,2015-02-17,2015-02-17,0,Castro Valley,Alameda County,found in school parking lot; birds were fighting and they think it was hit by a car; left wing may be injured,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-17 00:00:00,4.20,Reasonable,Depressed,unknown,,none seen on intake,,,,,,,unknown,,unknown,"heat, NecktarPlus - immediately began drinking but was more lethargic for 2nd round, Died before high dose of meloxicam could be given",1.0,0.0,1.0,0.0,0.0,yes,2015-02-17,2015-02-17,5182_ANHU,found on the ground,Died,No,2,Winter
2015-02-17,Lindsey,2015,2015-02-17,2015-02-17,0,Berkeley,Alameda County,"Bird was found stunned and not moving.  Bird started moving on the ride over, when the donor turned the heat on in her car.",found on the ground,found on the ground,unknown,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-17 00:00:00,3.90,Thin,Alert,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus - drank immediately, high dose meloxicam",1.0,0.0,1.0,0.0,0.0,yes,2015-02-17,2015-02-17,5183_ANHU,found on the ground,Died,No,2,Winter
2015-02-20,Lindsey,2015,2015-02-20,2015-02-20,0,Walnut Creek,Contra Costa County,"Was in the street, can't fly.  Could only get an inch of lift",found on the ground,found on the ground,unknown,ANHU,ANHU,Female,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-21 00:00:00,4.70,unknown,Obtunded,unknown,,off balance slightly;  not really with us,Somewhat labored breathing,,,,,,unknown,,unknown,"heat, Dilute meloxicam, Nektar+",1.0,1.0,1.0,0.0,0.0,yes,2015-02-20,2015-02-20,5184_ANHU,found on the ground,Died,No,2,Winter
2015-02-22,Lindsey,2015,2015-02-22,2015-02-22,0,Concord,Contra Costa County,caught by domestic animal,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,Male,Male,Juvenile,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-22 00:00:00,4.10,Reasonable,Quiet,unknown,,,,,,,,Tends to hold L wing out but no crepitous detected and Bird does sometimes hold both wings in normal position,Wing Injury,,unknown,"heat, NecktarPlus, clavamox via teat cannula, high dose meloxicam po",1.0,0.0,1.0,0.0,0.0,yes,2015-02-22,2015-02-22,5186_ANHU,caught by domestic animal,Died,No,2,Winter
2015-02-23,Lindsey,2015,2015-02-23,2015-02-23,0,Danville,Contra Costa County,found near bird feeder,found at the feeder,suspect torpor-like state,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized +24hr,2015-03-09 00:00:00,4.20,unknown,Alert,unknown,,normal,normal,,,normal,,normal wing movement and expansiion.,Wing Injury,,unknown,heat and Nectar plus- will place in PB and test fly - possible go back. Watch to make sure can fly and self feed,1.0,1.0,0.0,0.0,0.0,yes,2015-02-23,2015-02-23,5187_ANHU,suspect torpor-like state,Died,No,2,Winter
2015-02-24,Lindsey,2015,2015-02-24,2015-02-23,1,Danville,Contra Costa County,cat cught,caught by domestic animal,caught by domestic animal,unknown,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-24 00:00:00,4.30,Reasonable,Quiet,Mild,,,,,,,,,unknown,,unknown,"heat, nektar+. Died shortly after arrival. ",1.0,1.0,0.0,0.0,0.0,yes,2015-02-24,2015-02-23,5188_ANHU,caught by domestic animal,Died,No,2,Winter
2015-02-24,Lindsey,2015,2015-02-24,2015-02-24,0,Concord,Contra Costa County,Found on a trampoline.  Could not get back in the nest.  Could not find a mama bird.,fell out of a nest,nest-related,honey water ,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2015-04-02 00:00:00,3.50,Good,Alert,unknown,,,,,,,,,unknown,,unknown,"Fed fledge hummer diet, heat ",1.0,0.0,0.0,0.0,0.0,yes,2015-02-24,2015-02-24,5189_ANHU,nest-related,Released,Yes,2,Winter
2015-02-25,Lindsey,2015,2015-02-25,2015-02-24,1,Berkeley,Alameda County,found on ground with head tilt at 3:30 pm. Offerred sugar water - did not eat. Picked up today.,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2015-02-25 00:00:00,3.90,unknown,unknown,unknown,,90 degree head tilt to right,,,,,,,unknown,,unknown,"heat, fledge nectar food, high dose meloxicam",1.0,1.0,1.0,0.0,0.0,yes,2015-02-25,2015-02-24,5190_ANHU,found on the ground,Died,No,2,Winter
2015-02-26,Lindsey,2015,2015-02-26,2015-02-25,1,Alameda,Alameda County,"in the gutter on the road, not flying",found in the gutter,found on the ground,sugar water,ANHU,ANHU,Female,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2015-02-26 00:00:00,4.60,Reasonable,Alert,unknown,,,,,,sticky feathers,,Crepitous (fx)  R shoulder.  ,Wing Injury,,unknown,"heat, NecktarPlus, euth in neonate chamber",1.0,0.0,0.0,0.0,0.0,yes,2015-02-26,2015-02-25,5191_ANHU,found on the ground,Died,Yes,2,Winter
2015-02-26,Lindsey,2015,2015-02-26,2015-02-25,1,Livermore,Alameda County,"found in grass,",found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2015-03-15 00:00:00,3.80,Thin,unknown,unknown,,,,,,NVI,,,unknown,perching well,Leg injury,5:1 nektar plus. Gary R will take for homecare,0.0,1.0,0.0,0.0,0.0,yes,2015-02-26,2015-02-25,5192_ANHU,found on the ground,Released,Yes,2,Winter
2015-02-26,Lindsey,2015,2015-02-26,2015-02-26,0,Berkeley,Alameda County,baby hummingbird found on the step Amoeba Records on telegraph ave,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2015-03-15 00:00:00,4.80,Reasonable,unknown,unknown,,,,,,,,,unknown,,unknown,5:1 nektar plus,0.0,1.0,0.0,0.0,0.0,yes,2015-02-26,2015-02-26,5193_ANHU,found on the ground,Released,No,2,Winter
2015-02-26,Lindsey,2015,2015-02-26,2015-02-26,0,Pleasant Hill,Contra Costa County,laying on ground...near gas station,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-02-27 00:00:00,4.30,Good,unknown,unknown,,,,,,,,sternal with wings spread,Wing Injury,,unknown,"high dose meloxicam, 5:1 nektar plus",0.0,1.0,1.0,0.0,0.0,yes,2015-02-26,2015-02-26,5194_ANHU,found on the ground,Died,No,2,Winter
2015-02-27,Lindsey,2015,2015-02-27,2015-02-27,0,Walnut Creek,Contra Costa County,"on the ground, mom not around, very vocal",found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,Male,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2015-03-29 00:00:00,4.40,Good,unknown,unknown,,,,,,,,,unknown,,unknown,heat; Nektar+; called Robin,1.0,1.0,0.0,0.0,0.0,yes,2015-02-27,2015-02-27,5195_ANHU,found on the ground,Released,No,2,Winter
2015-03-04,Lindsey,2015,2015-03-04,2015-03-03,1,Orinda,Contra Costa County,Hit window;  was lying on back.,window hit,window hit,sugar water,ANHU,ANHU,Female,Female-like ,Adult,adult-like,Non-selasphorus spp.,Euthanized +24hr,2015-03-15 00:00:00,3.70,Reasonable,Alert,unknown,,Occasionally falls over onto back,,Appears to be defecating blood. ,,,,,unknown,,unknown,"High dose meloxicam, Nektar+",0.0,1.0,1.0,0.0,0.0,yes,2015-03-04,2015-03-03,5198_ANHU,window hit,Died,Yes,3,Spring
2015-03-06,Lindsey,2015,2015-03-06,2015-03-05,1,Antioch,Contra Costa County,fledgeling,unknown,unknown,unknown,ANHU,ANHU,Male,Male,Fledgling,adult-like,Non-selasphorus spp.,Released,2015-03-29 00:00:00,3.60,Good,Alert,Mild,,,,,,,,,unknown,,unknown,heat; Nektar+. LMOM for Robin P.,1.0,1.0,0.0,0.0,0.0,yes,2015-03-06,2015-03-05,5199_ANHU,unknown,Released,No,3,Spring
2015-03-06,Lindsey,2015,2015-03-06,2015-03-06,0,Concord,Contra Costa County,"Sitting on weight bench in backyard, flutters, watched for hour, no sign of parent",found on the ground,found on the ground,sugar water,ANHU,ANHU,Female,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2015-03-29 00:00:00,4.00,Good,Alert,unknown,,,,,,,,,unknown,,unknown,heat; nektar+,1.0,1.0,0.0,0.0,0.0,yes,2015-03-06,2015-03-06,5200_ANHU,found on the ground,Released,Yes,3,Spring
2015-03-09,Lindsey,2015,2015-03-09,2015-03-09,0,Oakland,Alameda County,Brought into the SPCA about an hour ago,unknown,unknown,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2015-04-01 00:00:00,3.70,unknown,Alert,Mild,,,,,,,,,unknown,,unknown,0.3ml nektar +,0.0,1.0,0.0,0.0,0.0,yes,2015-03-09,2015-03-09,5204_ANHU,unknown,Released,No,3,Spring
2015-03-11,Lindsey,2015,2015-03-11,2015-03-11,0,Livermore,Alameda County,Bird hit window,window hit,window hit,unknown,ANHU,ANHU,unknown,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Released,2015-03-13 00:00:00,4.70,Reasonable,Alert,Not,,,,,,just base of tail feathers in blood,,,unknown,,unknown,"heat, NecktarPlus, high dose meloxicam",1.0,0.0,1.0,0.0,0.0,yes,2015-03-11,2015-03-11,5205_ANHU,window hit,Released,No,3,Spring
2015-03-12,Lindsey,2015,2015-03-12,2015-03-12,0,Dublin,Alameda County,Saw it sitting in back yard,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2015-03-12 00:00:00,3.80,Reasonable,unknown,unknown,,,,,,,,Fx L humerus.  ended exam at this point,Wing Injury,,unknown,"heat, euth in neonate chamber",1.0,0.0,0.0,0.0,0.0,yes,2015-03-12,2015-03-12,5207_ANHU,found on the ground,Died,No,3,Spring
2015-03-13,Lindsey,2015,2015-03-13,2015-03-13,0,Walnut Creek,Contra Costa County,Fell out of nest.  Have not seen mom. Recently fed.  Nest is precarious in a bouganvilla bush.,fell out of a nest,nest-related,unknown,ANHU,Non-selasphorus,unknown,unknown,Hatchling / Chick,Nestling,Non-selasphorus spp.,Died in 24hr,2015-03-13 00:00:00,1.40,Good,unknown,unknown,,,,food in crop w/ bruise on crop,,,,,unknown,,unknown,heat; called Robin but bird died during conversation,1.0,0.0,0.0,0.0,0.0,yes,2015-03-13,2015-03-13,5208_ANHU,nest-related,Died,No,3,Spring
2015-03-14,Lindsey,2015,2015-03-14,2015-03-14,0,Pleasant Hill,Contra Costa County,Found in driveway. Came flopping past him. Can get about 5 ft in the air and then back to the ground,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-03-15 00:00:00,5.00,Good,Alert,Mild,,,,,,,,"Can use both wings, flapping is very symetrical, NVI on palpation",Wing Injury,,unknown,"Heat, high dose meloxicam.",1.0,0.0,1.0,0.0,0.0,yes,2015-03-14,2015-03-14,5209_ANHU,found on the ground,Died,No,3,Spring
2015-03-17,Lindsey,2015,2015-03-17,2015-03-17,0,Antioch,Contra Costa County,"On sidewalk, couldn't fly. Very busy road.",found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2015-04-03 00:00:00,4.10,Good,Alert,Mild,,,,,,,,,unknown,,unknown,"Nectar+, Heat",1.0,1.0,0.0,0.0,0.0,yes,2015-03-17,2015-03-17,5214_ANHU,found on the ground,Released,No,3,Spring
2015-03-18,Lindsey,2015,2015-03-18,2015-03-18,0,Pittsburg,Contra Costa County,"found at this school ,and after observing it in the tree for several days this am. the teacher found it on the ground.",found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Hatchling / Chick,Nestling,Non-selasphorus spp.,Died +24hr,2015-03-29 00:00:00,2.50,Reasonable,Quiet,unknown,full crop of insects eyes not open,,,,,,,,unknown,,unknown,heat - incubator set to 98 degrees. ,1.0,0.0,0.0,0.0,0.0,yes,2015-03-18,2015-03-18,5217_ANHU,found on the ground,Died,No,3,Spring
2015-03-18,Lindsey,2015,2015-03-18,2015-03-18,0,Pittsburg,Contra Costa County,"found at this school ,and after observing it in the tree for several days this am. the teacher found it on the ground.",found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Hatchling / Chick,Nestling,Non-selasphorus spp.,Died in 24hr,2015-03-18 00:00:00,2.50,Good,Quiet,unknown,Crop full of insects.  skin puncture lower R neck at crop.  eyes still closed,,,,,,,,unknown,,unknown,"heat, 50% dilute cherry flavored clavamox po via catheter",1.0,0.0,0.0,0.0,0.0,yes,2015-03-18,2015-03-18,5218_ANHU,found on the ground,Died,No,3,Spring
2015-03-23,Lindsey,2015,2015-03-23,2015-03-23,0,Walnut Creek,Contra Costa County,Found next to plate glass window on ground.  Seemed to be struggling to fly.  Left for l/2 hour but did not recover.,window hit,window hit,unknown,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-03-23 00:00:00,4.30,Reasonable,Depressed,Moderate,,Not drinking. Wings splayed for balance.,Heavy breathing.,,,,,Using wings then folding into normal position.,Wing Injury,,unknown,Nectar+,0.0,1.0,0.0,0.0,0.0,yes,2015-03-23,2015-03-23,5224_ANHU,window hit,Died,No,3,Spring
2015-03-23,Lindsey,2015,2015-03-23,2015-03-23,0,Walnut Creek,Contra Costa County,"Being attacked by second male hummer. Began three days ago. Today, knocked into the mud - last night's rain",found on the ground,found on the ground,unknown,ANHU,ANHU,Male,Male,Adult,adult-like,Non-selasphorus spp.,Died in 24hr,2015-03-24 00:00:00,4.70,unknown,Quiet,unknown,,,,Vent is clear,,"Mud on caudal portion of body (tail, wing tips, abdomen)",,distal half of both wings caked with dried bood,Wing Injury,,unknown,"heat, NecktarPlus, high dose meloxicam.  Bird too unstable to wash mud off but bird can perch ",1.0,0.0,1.0,0.0,0.0,yes,2015-03-23,2015-03-23,5225_ANHU,found on the ground,Died,No,3,Spring
2015-03-23,Lindsey,2015,2015-03-23,2015-03-23,0,Walnut Creek,Contra Costa County,Found on front lawn.  Not able to fly but no injuries noted,found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,Male,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2015-04-12 00:00:00,4.50,unknown,Quiet,unknown,,,,,,,,,unknown,,unknown,"heat, NecktarPlus",1.0,0.0,0.0,0.0,0.0,yes,2015-03-23,2015-03-23,5226_ANHU,found on the ground,Released,No,3,Spring
2015-03-25,Lindsey,2015,2015-03-25,2015-03-24,1,Oakland,Alameda County,found on ground,found on the ground,found on the ground,sugar water,ANHU,Non-selasphorus,Male,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2015-04-23 00:00:00,4.70,Good,Alert,Not,,,,,,,,,unknown,,unknown,"heat, fed Flege/prefledge diet",1.0,0.0,0.0,0.0,0.0,yes,2015-03-25,2015-03-24,5228_ANHU,found on the ground,Released,Yes,3,Spring
2015-03-26,Lindsey,2015,2015-03-26,2015-03-26,0,Martinez,Contra Costa County,"found in road, in neighborhood, put in box, in house, covered, fed sugar water.",found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2015-04-08 00:00:00,4.30,Reasonable,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, nektar+, LMOM for Kuni",1.0,1.0,0.0,0.0,0.0,yes,2015-03-26,2015-03-26,5229_ANHU,found on the ground,Released,No,3,Spring
2015-03-26,Lindsey,2015,2015-03-26,2015-03-26,0,Oakland,Alameda County,found on ground,found on the ground,found on the ground,sugar water,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Euthanized in 24hr,2015-03-26 00:00:00,4.40,Reasonable,Quiet,unknown,,,,,,,,R wing feathers are shorter and less developed than L wing feathers. Fx R wing. ended exam at this point,Wing Injury,,unknown,"heat, NecktarPlus",1.0,0.0,0.0,0.0,0.0,yes,2015-03-26,2015-03-26,5230_ANHU,found on the ground,Died,Yes,3,Spring
2015-03-26,Lindsey,2015,2015-03-26,2015-03-26,0,Lafayette,Contra Costa County,"hit window, broken wing?",window hit,window hit,unknown,ANHU,ANHU,Male,Male,Juvenile,adult-like,Non-selasphorus spp.,Released,2015-03-29 00:00:00,4.10,Good,Depressed,unknown,,,,,,,,,unknown,,unknown,"partial heat, necktarplus, high dose meloxicam po",1.0,0.0,1.0,0.0,0.0,yes,2015-03-26,2015-03-26,5231_ANHU,window hit,Released,No,3,Spring
2015-03-27,Lindsey,2015,2015-03-27,2015-03-27,0,Moraga,Contra Costa County,"on parking lot, not moving , small peeping sounds",found on the ground,found on the ground,unknown,ANHU,Non-selasphorus,unknown,unknown,Nestling,Nestling,Non-selasphorus spp.,Died +24hr,2015-04-22 00:00:00,3.90,Reasonable,Alert,unknown,,,,,,,,,unknown,,unknown,"heat, fed pre-fledge diet every 30 min.",1.0,0.0,0.0,0.0,0.0,yes,2015-03-27,2015-03-27,5232_ANHU,found on the ground,Died,No,3,Spring
2015-03-27,Lindsey,2015,2015-03-27,2015-03-27,0,Concord,Contra Costa County,"Can't fly, left wing injury",found on the ground,unknown,unknown,ALHU,Selasphorus,unknown,Female-like ,Adult,adult-like,Selasphorus spp.,Released,2015-03-31 00:00:00,3.10,Reasonable,Alert,unknown,,,,,,,,,unknown,,unknown,"Removed thread.  Meloxicam, Enroflaxin",0.0,0.0,1.0,1.0,0.0,yes,2015-03-27,2015-03-27,5233_ALHU,unknown,Released,No,3,Spring
2015-03-27,Lindsey,2015,2015-03-27,2015-03-26,1,Berkeley,Alameda County,In gutter next to street.,found in the gutter,found on the ground,"bugs, sugar water",ANHU,Non-selasphorus,Female,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2015-04-09 00:00:00,3.70,Reasonable,Alert,Mild,,,,,,,,,unknown,,unknown,"heat, fledgling diet",1.0,0.0,0.0,0.0,0.0,yes,2015-03-27,2015-03-26,5234_ANHU,found on the ground,Released,Yes,3,Spring
2015-03-28,Lindsey,2015,2015-03-28,2015-03-28,0,Hayward,Alameda County,"Nest was on fishing reel.  One baby has come out of nest day before yesterday and remained in vicinity; then came back to nest today.  The other baby was observed dead 40 minutes ago.  Saw mother as recently as yesterday, then she appeared to have contact with male hummingbird and never came back.  Finder thinks he has observed birds for about 25-28 days.",found in the nest,nest-related,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2015-04-04 00:00:00,3.80,Thin,Alert,Mild,,,,,,,,,unknown,,unknown,"Heat, nectarplus, called Betty W and Sandra for homecare",1.0,1.0,0.0,0.0,0.0,yes,2015-03-28,2015-03-28,5235_ANHU,nest-related,Released,No,3,Spring
2015-03-29,Lindsey,2015,2015-03-29,2015-03-25,4,Oakland,Alameda County,"owner kept it for 4 days, and encouraged by others to bring to Lindsay,  owner didn't drive",found on the ground,found on the ground,honey water ,ANHU,Non-selasphorus,Female,unknown,Nestling,Nestling,Non-selasphorus spp.,Released,2015-04-20 00:00:00,3.40,Thin,Alert,Mild,,,,,,Feathers on head matted.,,,unknown,,unknown,"heat, nectar plus",1.0,1.0,0.0,0.0,0.0,yes,2015-03-29,2015-03-25,5237_ANHU,found on the ground,Released,Yes,3,Spring
2015-03-29,Lindsey,2015,2015-03-29,2015-03-21,8,Alamo,Contra Costa County,"mother stopped coming to nest, bird on ground, not in nest, nest not seen by finders and did not observe mother feeding",fell out of a nest,nest-related,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Released,2015-06-01 00:00:00,3.10,Thin,Quiet,Moderate,,,,,,,,,unknown,,unknown,Heat nectarplus,1.0,1.0,0.0,0.0,0.0,yes,2015-03-29,2015-03-21,5238_ANHU,nest-related,Released,No,3,Spring
2015-03-31,Lindsey,2015,2015-03-31,2015-03-31,0,Lafayette,Contra Costa County,"lying on garage floor, not flying",found in the garage,found inside,unknown,ANHU,ANHU,Female,Female-like ,Juvenile,adult-like,Non-selasphorus spp.,Euthanized +24hr,2015-04-07 00:00:00,3.80,Good,unknown,unknown,,,,,,,,,unknown,,unknown,"heat, meloxicam, LMOM for Betty for homecare (Gary and Lelia cannot take)",1.0,0.0,1.0,0.0,0.0,yes,2015-03-31,2015-03-31,5239_ANHU,found inside,Died,No,3,Spring
2015-04-01,Lindsey,2015,2015-04-01,2015-04-01,0,Concord,Contra Costa County,on a strip right by the road just standing still. Couldn't fly,found on the ground,found on the ground,unknown,ANHU,ANHU,unknown,Female-like ,Fledgling,adult-like,Non-selasphorus spp.,Euthanized +24hr,2015-07-03 00:00:00,3.30,unknown,unknown,unknown,,,,,,,,L wing missing all primaries. Unable to determine if there is damage that will prevent feathers from regrowing.,Wing Injury,,unknown,"heat, hi dose melox. LMOM for Betty for homecare (Gary and Lelia cannot take)",1.0,0.0,1.0,0.0,0.0,yes,2015-04-01,2015-04-01,5240_ANHU,found on the ground,Died,No,4,Spring
